YearRemodAdd,Kitchen,PID,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Heating QC,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Bedroom,Full Bath,Half Bath,Gr Liv Area,Yr Sold,Mo Sold,Sale Type,Sale Condition,SalePrice,Misc Feature,Misc Val,Pool Area,Pool QC,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built
1975,1,534479300,20,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,GasA,0,FuseA,936,0,0,TA,TA,5,Typ,0,NA,Y,0,0,160,0,0,MnPrv,2,1,0,936,2006,3,WD ,Normal,121000,NA,0,0,NA,Attchd,1954,Unf,1,240,TA,TA,TA,TA,No,BLQ,486,Unf,0,450,936,0,0,82,9888,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1954
1954,1,534479320,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,PConc,GasA,0,SBrkr,1268,0,0,Gd,TA,7,Typ,1,Gd,Y,0,98,0,0,0,NA,2,1,0,1268,2010,3,WD ,Normal,132000,NA,0,0,NA,Attchd,1954,Fin,1,244,TA,TA,TA,TA,No,LwQ,540,Unf,0,728,1268,0,0,78,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1954
2008,1,535101020,85,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,216,TA,TA,CBlock,GasA,0,SBrkr,1128,0,0,Gd,Gd,5,Typ,1,Gd,Y,238,0,0,0,0,NA,2,1,0,1128,2010,1,WD ,Normal,178000,Shed,1500,0,NA,Attchd,1966,Unf,1,315,TA,TA,TA,TA,Gd,GLQ,944,Unf,0,136,1080,1,0,75,11380,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,SFoyer,6,8,1966
1967,2,535101110,90,RL,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,0,SBrkr,1584,0,0,TA,TA,8,Typ,0,NA,Y,0,0,0,0,0,NA,4,2,0,1584,2006,10,WD ,Normal,119000,NA,0,0,NA,Detchd,1967,Unf,2,506,TA,TA,TA,TA,No,Unf,0,Unf,0,1584,1584,0,0,0,8917,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,Duplex,1Story,5,5,1967
1967,2,535101120,90,RL,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,GasA,0,SBrkr,1584,0,0,TA,TA,8,Mod,0,NA,Y,0,152,0,0,0,NA,4,2,0,1584,2009,4,WD ,Normal,124000,NA,0,0,NA,Detchd,1967,Unf,3,792,TA,TA,TA,TA,No,Unf,0,Unf,0,1584,1584,0,0,65,8944,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,Duplex,1Story,5,5,1967
1968,2,535101150,90,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,GasA,0,SBrkr,1560,0,0,TA,TA,8,Typ,0,NA,Y,0,0,0,0,0,NA,4,2,0,1560,2007,5,WD ,Normal,126000,NA,0,0,NA,Detchd,1968,Unf,3,792,TA,TA,TA,TA,No,Unf,0,Unf,0,1560,1560,0,0,63,8668,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,Duplex,1Story,5,5,1968
1966,1,535102010,85,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,87,TA,TA,CBlock,GasA,0,SBrkr,1280,0,0,Ex,TA,6,Typ,1,TA,Y,140,40,0,0,0,NA,3,2,0,1280,2007,6,WD ,Normal,175000,NA,0,0,NA,Basment,1966,Fin,2,432,TA,TA,TA,TA,Av,GLQ,602,Unf,0,191,793,0,1,0,10050,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,SFoyer,5,6,1966
1988,1,535103050,60,RL,Gable,CompShg,VinylSd,VinylSd,Stone,288,TA,TA,CBlock,GasA,0,SBrkr,902,918,0,TA,Gd,8,Typ,2,Gd,Y,60,84,0,0,273,GdPrv,4,1,2,1820,2008,5,WD ,Normal,201800,NA,0,0,NA,Attchd,1965,Unf,2,492,TA,TA,TA,TA,Gd,ALQ,454,Unf,0,410,864,0,0,0,13700,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,2Story,7,6,1965
1964,1,535103070,80,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,GasA,0,SBrkr,1246,0,0,TA,TA,6,Typ,2,Gd,Y,0,69,0,0,0,NA,3,1,0,1246,2006,11,WD ,Normal,172000,NA,0,0,NA,Attchd,1964,RFn,2,441,TA,TA,TA,TA,No,ALQ,939,Unf,0,307,1246,1,0,0,12700,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,SLvl,6,5,1964
1961,1,535104020,20,RL,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491,TA,TA,CBlock,GasA,0,SBrkr,1362,0,0,TA,TA,6,Typ,1,TA,Y,0,20,0,0,0,NA,3,1,1,1362,2008,6,COD,Normal,163000,NA,0,0,NA,Attchd,1961,Unf,2,504,TA,TA,TA,TA,No,ALQ,288,Rec,374,700,1362,1,0,80,10197,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,5,1961
1961,1,535104120,20,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,3,TA,TA,CBlock,GasA,0,SBrkr,1453,0,0,Ex,TA,6,Typ,1,TA,Y,0,49,0,0,288,GdPrv,3,2,0,1453,2009,4,WD ,Normal,187500,NA,0,0,NA,Attchd,1961,RFn,2,530,TA,TA,TA,TA,No,Rec,1312,Unf,0,141,1453,1,0,92,10573,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,1Story,6,6,1961
1961,1,535105030,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,TA,TA,CBlock,GasA,0,SBrkr,1144,0,0,Gd,TA,6,Typ,0,NA,Y,0,0,0,0,0,GdWo,3,1,0,1144,2008,9,WD ,Normal,139950,NA,0,0,NA,Attchd,1961,Unf,2,456,TA,TA,TA,TA,No,Rec,572,Unf,0,572,1144,1,0,75,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1961
2005,1,535105060,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,237,Gd,Gd,CBlock,GasA,0,SBrkr,1537,0,0,TA,Gd,7,Typ,1,Gd,Y,0,36,0,0,0,GdPrv,3,1,1,1537,2008,7,COD,Abnorml,174000,NA,0,0,NA,Attchd,1962,RFn,2,462,TA,TA,TA,TA,No,Unf,0,Unf,0,1319,1319,1,0,80,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,9,1962
1962,1,535105090,80,RL,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305,TA,TA,CBlock,GasA,0,SBrkr,1431,0,0,Gd,TA,6,Typ,1,Gd,Y,64,110,0,0,0,NA,3,1,0,1431,2008,12,WD ,Normal,165000,NA,0,0,NA,Basment,1962,RFn,1,296,TA,TA,Gd,TA,Gd,GLQ,371,Unf,0,728,1099,0,1,101,9150,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,SLvl,6,5,1962
1963,1,535105100,20,RL,Gable,CompShg,Plywood,Plywood,BrkFace,247,TA,TA,CBlock,GasA,0,SBrkr,1394,0,0,Gd,TA,6,Typ,2,Gd,Y,0,76,0,0,185,NA,3,1,1,1394,2009,7,WD ,Normal,159000,NA,0,0,NA,Attchd,1963,RFn,2,514,TA,TA,Gd,TA,No,BLQ,609,Unf,0,785,1394,1,0,0,9500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,5,1963
1961,1,535105110,80,RL,Hip,CompShg,WdShing,Wd Shng,BrkFace,291,TA,TA,CBlock,GasA,0,SBrkr,1254,0,0,TA,TA,6,Typ,1,Gd,Y,0,0,0,0,168,NA,3,1,0,1254,2007,5,WD ,Normal,158500,NA,0,0,NA,Attchd,1961,RFn,2,525,TA,TA,TA,TA,Av,ALQ,600,Unf,0,618,1218,1,0,100,9600,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,SLvl,6,5,1961
1961,1,535105160,20,RL,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,TA,TA,CBlock,GasA,0,SBrkr,1235,0,0,TA,TA,6,Typ,0,NA,Y,0,0,0,0,0,GdWo,2,1,0,1235,2006,12,WD ,Abnorml,98600,NA,0,0,NA,Attchd,1961,Unf,2,480,TA,TA,TA,TA,No,Rec,600,Unf,0,635,1235,0,0,85,8500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,3,1961
1958,1,535106140,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,None,1,TA,TA,CBlock,GasA,0,FuseA,912,0,0,Ex,TA,5,Typ,0,NA,Y,0,0,0,0,0,NA,2,1,0,912,2007,7,COD,Normal,114500,NA,0,0,NA,Attchd,1958,RFn,1,275,TA,TA,TA,TA,No,Rec,456,Unf,0,456,912,0,0,70,10150,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Feedr,Normal,1Fam,1Story,5,5,1958
1958,1,535106180,50,RL,Gable,CompShg,MetalSd,MetalSd,BrkFace,180,TA,TA,CBlock,GasW,0,FuseA,874,650,0,TA,TA,7,Typ,0,NA,Y,0,0,0,0,0,GdWo,3,1,1,1524,2007,7,WD ,Normal,144000,NA,0,0,NA,Attchd,1958,Unf,1,315,TA,TA,TA,TA,No,BLQ,460,Unf,0,414,874,0,0,78,11344,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Feedr,Normal,1Fam,1.5Fin,5,5,1958
1960,2,535106190,90,RL,Gable,CompShg,MetalSd,MetalSd,BrkFace,361,TA,TA,CBlock,GasA,0,FuseA,1105,1169,0,TA,TA,12,Typ,0,NA,Y,0,0,0,0,0,NA,5,2,0,2274,2010,1,WD ,Normal,154300,NA,0,0,NA,Detchd,1960,Unf,2,480,TA,TA,TA,TA,No,Rec,443,Unf,0,662,1105,0,0,80,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Normal,Duplex,2Story,5,5,1960
1989,1,535125010,20,RL,Gable,CompShg,Plywood,Plywood,BrkFace,287,TA,TA,CBlock,GasA,0,SBrkr,2207,0,0,TA,TA,7,Min1,1,Gd,Y,301,0,0,0,0,NA,3,2,0,2207,2010,7,WD ,Normal,180000,NA,0,0,NA,Attchd,1970,RFn,2,576,TA,TA,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,1,0,0,19900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,PosA,Normal,1Fam,1Story,7,5,1970
1966,1,535125060,60,RL,Gable,CompShg,MetalSd,MetalSd,BrkFace,309,TA,TA,CBlock,GasA,0,SBrkr,1216,941,0,Ex,Gd,8,Typ,2,Gd,Y,105,66,0,0,0,GdPrv,4,2,1,2157,2006,5,WD ,Normal,226000,NA,0,0,NA,Attchd,1966,Fin,2,487,TA,TA,TA,TA,No,Rec,445,Unf,0,479,924,0,0,88,14200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,2Story,7,6,1966
2008,1,535125070,20,RL,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,TA,Gd,CBlock,GasA,0,SBrkr,1567,0,0,Gd,Gd,5,Typ,2,Gd,Y,0,110,0,0,342,GdWo,2,2,0,1567,2009,7,WD ,Normal,256000,NA,0,0,NA,Attchd,1966,Unf,2,542,TA,TA,TA,TA,No,ALQ,1387,Unf,0,175,1562,1,0,80,14695,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,8,1966
1990,1,535125090,60,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,GasA,0,SBrkr,1186,800,0,TA,TA,7,Typ,3,Fa,Y,0,42,0,0,189,NA,3,2,1,1986,2009,10,WD ,Normal,205000,NA,0,0,NA,Attchd,1965,Unf,2,486,TA,TA,TA,TA,No,BLQ,454,Unf,0,314,768,0,0,85,13600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,2Story,7,6,1965
1968,1,535126010,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,TA,Gd,CBlock,GasA,0,SBrkr,1182,960,0,TA,Gd,8,Typ,1,Gd,Y,0,72,0,0,252,NA,4,2,1,2142,2009,6,WD ,Normal,193500,NA,0,0,NA,Attchd,1968,Fin,1,509,TA,TA,Gd,TA,No,Rec,448,Unf,0,448,896,0,0,100,13000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,2Story,6,6,1968
2002,1,535126040,20,RL,Gable,CompShg,BrkFace,Plywood,None,0,Gd,TA,CBlock,GasA,0,SBrkr,1888,0,0,Ex,Gd,6,Mod,1,Gd,Y,0,0,0,0,0,NA,2,2,1,1888,2010,6,WD ,Normal,190000,NA,0,0,NA,Attchd,1966,Fin,2,578,TA,TA,TA,TA,No,ALQ,247,Rec,713,557,1517,0,0,137,16492,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,PosA,Normal,1Fam,1Story,6,6,1966
1968,1,535126100,20,RL,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216,TA,TA,CBlock,GasA,0,SBrkr,1392,0,0,Gd,TA,5,Maj2,2,TA,Y,0,0,240,0,0,NA,2,1,0,1392,2009,7,WD ,Normal,110000,NA,0,0,NA,Attchd,1968,RFn,2,576,TA,TA,Fa,Fa,No,Unf,0,Unf,0,1392,1392,1,0,120,13560,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,1Story,6,3,1968
1999,1,535126140,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,410,Gd,Gd,CBlock,GasA,0,SBrkr,1104,884,0,Ex,Gd,9,Typ,1,Gd,Y,0,230,0,0,0,MnPrv,4,2,1,1988,2008,8,WD ,Normal,227000,NA,0,0,NA,Attchd,1966,RFn,2,480,TA,TA,TA,TA,No,BLQ,575,Unf,0,529,1104,0,0,90,14670,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,2Story,6,7,1966
1979,1,535126180,60,RL,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,113,TA,Gd,CBlock,GasA,0,SBrkr,1465,915,0,TA,TA,7,Sev,1,Po,Y,0,265,0,0,0,NA,3,2,1,2380,2007,8,WD ,Abnorml,129000,NA,0,0,NA,CarPort,1965,Unf,2,596,TA,TA,Gd,TA,No,LwQ,187,Rec,723,111,1021,0,0,0,18450,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,2Story,6,5,1965
2007,1,535150070,50,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,GasA,0,SBrkr,1281,457,0,Gd,TA,7,Typ,1,Gd,Y,55,0,0,0,0,NA,4,2,0,1738,2009,6,WD ,Normal,104900,NA,0,0,NA,Attchd,1920,Unf,1,368,TA,TA,TA,Fa,No,Unf,0,Unf,0,715,715,0,0,0,12513,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Names,Feedr,Normal,1Fam,1.5Fin,4,4,1920
1955,1,535150210,20,RL,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151,TA,TA,CBlock,GasA,0,SBrkr,1098,0,0,TA,TA,6,Typ,0,NA,Y,0,0,0,0,0,NA,3,1,0,1098,2008,7,WD ,Normal,135000,NA,0,0,NA,Attchd,1955,Unf,1,260,TA,TA,TA,TA,No,ALQ,902,Unf,0,196,1098,1,0,0,7390,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1955
1954,1,535150240,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,GasA,0,SBrkr,1128,0,0,TA,TA,5,Min1,0,NA,Y,0,0,0,0,0,GdWo,2,1,0,1128,2006,6,WD ,Family,118000,NA,0,0,NA,Attchd,1954,Unf,1,286,TA,TA,TA,TA,No,LwQ,812,Unf,0,124,936,0,0,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1954
1963,1,535150280,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,GasA,0,SBrkr,1144,0,0,TA,TA,6,Typ,0,NA,Y,0,88,0,0,0,NA,3,1,1,1144,2008,8,COD,Normal,124000,NA,0,0,NA,Detchd,1962,Unf,1,336,TA,TA,TA,TA,No,BLQ,25,Rec,872,247,1144,1,0,71,9204,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1963
1990,1,535150300,75,RL,Gable,CompShg,Stucco,Stucco,None,0,Gd,Gd,PConc,GasA,0,SBrkr,1360,1360,392,Gd,Gd,8,Typ,1,Ex,Y,0,16,552,0,0,GdPrv,4,2,0,3112,2006,3,WD ,Abnorml,235000,NA,0,512,Ex,Detchd,1918,Unf,2,795,TA,TA,TA,TA,No,GLQ,1036,LwQ,184,140,1360,1,1,174,25419,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Normal,1Fam,2Story,8,4,1918
1999,1,535151020,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,GasA,0,SBrkr,936,0,0,TA,Gd,4,Typ,0,NA,Y,0,0,0,219,0,NA,2,1,0,936,2007,9,WD ,Normal,141000,NA,0,0,NA,Attchd,1957,RFn,1,315,TA,TA,TA,TA,No,ALQ,873,Unf,0,63,936,1,0,73,8760,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,7,1957
1956,1,535151040,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,164,Gd,TA,CBlock,GasA,0,SBrkr,1144,0,0,TA,TA,6,Typ,0,NA,Y,257,0,0,0,0,NA,3,1,0,1144,2009,6,WD ,Normal,150000,NA,0,0,NA,Attchd,1956,RFn,1,286,TA,TA,TA,TA,No,ALQ,856,Unf,0,313,1169,1,0,73,8760,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1956
1963,1,535151080,20,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,332,TA,TA,CBlock,GasA,0,SBrkr,1008,0,0,TA,TA,5,Typ,0,NA,Y,0,0,0,0,0,NA,2,1,0,1008,2006,10,WD ,Normal,135000,NA,0,0,NA,Attchd,1963,RFn,2,430,TA,TA,TA,TA,No,Unf,0,Unf,0,1008,1008,0,0,109,9723,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,1Story,6,7,1963
1956,1,535151100,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,54,TA,TA,CBlock,GasA,0,SBrkr,1008,0,0,Ex,Fa,6,Typ,0,NA,Y,0,0,0,0,0,NA,3,1,0,1008,2007,12,WD ,Normal,131000,NA,0,0,NA,Detchd,1964,Unf,1,308,TA,TA,TA,TA,No,GLQ,908,Unf,0,100,1008,1,0,65,6860,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1956
1963,1,535151110,20,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,GasA,0,SBrkr,1053,0,0,Gd,Gd,6,Typ,0,NA,Y,240,0,0,0,109,NA,3,1,0,1053,2007,7,WD ,Normal,142100,NA,0,0,NA,2Types,1994,RFn,2,692,TA,TA,TA,TA,No,ALQ,288,Unf,0,765,1053,1,0,60,8250,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1963
1962,1,535151130,90,RL,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120,TA,TA,CBlock,GasA,0,SBrkr,1190,0,0,TA,TA,6,Typ,0,NA,Y,0,18,0,0,0,GdWo,3,1,0,1190,2006,5,WD ,Normal,132500,NA,0,0,NA,Attchd,1962,Unf,2,540,TA,TA,TA,TA,Av,ALQ,803,Unf,0,303,1106,1,0,70,7728,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,Duplex,SLvl,5,6,1962
1980,1,535151160,20,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,GasA,0,SBrkr,1283,0,0,TA,TA,6,Typ,0,NA,Y,0,0,0,0,0,NA,3,1,0,1283,2008,10,WD ,Normal,140000,NA,0,0,NA,Detchd,1980,Unf,2,506,TA,TA,TA,TA,No,Rec,504,BLQ,108,319,931,1,0,70,7763,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,7,1962
1958,2,535152010,90,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,GasA,0,SBrkr,1604,0,0,TA,TA,8,Typ,0,NA,Y,42,0,0,0,0,NA,4,2,0,1604,2010,3,WD ,Normal,135000,NA,0,0,NA,Attchd,1958,Unf,2,576,TA,TA,TA,TA,No,Unf,0,Unf,0,1604,1604,0,0,70,8267,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Normal,Duplex,1Story,5,5,1958
2009,1,535152050,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,Gd,TA,PConc,GasA,0,SBrkr,1480,0,0,Ex,Gd,7,Typ,0,NA,Y,252,73,0,0,0,MnPrv,3,2,0,1480,2010,2,WD ,Normal,214000,Shed,300,0,NA,Attchd,2003,RFn,2,620,TA,TA,Gd,TA,No,GLQ,1188,Unf,0,292,1480,1,0,70,8197,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,7,5,2003
1992,1,535152060,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,GasA,0,SBrkr,1056,0,0,Fa,TA,6,Typ,0,NA,Y,0,0,0,0,0,NA,3,1,0,1056,2007,8,WD ,Normal,139000,NA,0,0,NA,Attchd,1958,RFn,1,308,TA,TA,TA,TA,No,Rec,846,Unf,0,210,1056,1,0,70,8176,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1958
1959,1,535152070,80,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,TA,Gd,CBlock,GasA,0,SBrkr,1144,0,0,TA,TA,6,Typ,1,TA,Y,86,0,0,0,0,NA,3,1,0,1144,2006,3,WD ,Normal,143000,NA,0,0,NA,Attchd,1959,RFn,1,796,TA,TA,TA,TA,Av,ALQ,748,BLQ,294,102,1144,1,0,70,8163,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,SLvl,5,6,1959
1959,1,535152130,20,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,150,TA,TA,CBlock,GasA,0,SBrkr,1143,0,0,TA,TA,6,Typ,0,NA,Y,0,0,0,0,0,GdPrv,3,1,0,1143,2010,5,WD ,Normal,136000,NA,0,0,NA,Attchd,1959,RFn,1,308,TA,TA,TA,TA,No,BLQ,856,Rec,162,125,1143,1,0,0,8050,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1959
1959,1,535152150,20,RL,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,GasA,0,SBrkr,1700,0,0,Gd,Gd,6,Typ,1,Gd,Y,0,38,0,0,0,NA,4,1,1,1700,2010,4,WD ,Normal,165500,NA,0,0,NA,Attchd,1959,RFn,2,447,TA,TA,TA,TA,No,Rec,1018,Unf,0,380,1398,0,1,70,10552,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,5,1959
1957,1,535152200,20,RL,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143,TA,TA,CBlock,GasA,0,SBrkr,1176,0,0,TA,TA,6,Typ,2,Gd,Y,0,88,0,0,95,NA,3,1,0,1176,2008,5,WD ,Normal,136500,NA,0,0,NA,Attchd,1957,RFn,1,292,TA,TA,TA,TA,No,ALQ,621,LwQ,52,503,1176,1,0,74,8856,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,4,1957
1957,1,535152230,20,RL,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,GasA,0,SBrkr,1478,0,0,Gd,TA,6,Typ,2,Gd,Y,114,0,0,0,216,NA,3,1,1,1478,2009,6,WD ,Normal,156500,NA,0,0,NA,Attchd,1957,RFn,2,442,TA,TA,TA,TA,No,ALQ,189,Rec,661,628,1478,1,0,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,3,1957
1957,1,535152250,20,RL,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,GasA,0,SBrkr,1314,0,0,TA,TA,5,Typ,0,NA,Y,250,0,0,0,0,NA,3,1,0,1314,2010,6,WD ,Normal,145000,NA,0,0,NA,Attchd,1957,RFn,1,294,TA,TA,TA,TA,No,Rec,922,Unf,0,392,1314,1,0,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,5,6,1957
1957,1,535152280,20,RL,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,GasA,0,SBrkr,1364,0,0,Gd,TA,6,Typ,1,Gd,Y,0,60,0,0,0,GdPrv,3,1,1,1364,2006,3,WD ,Normal,132000,NA,0,0,NA,Attchd,1957,RFn,1,331,TA,TA,Fa,TA,Mn,BLQ,623,Unf,0,556,1179,0,0,70,8400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Normal,1Fam,1Story,5,5,1957
1959,1,535153070,20,RL,Hip,CompShg,MetalSd,MetalSd,BrkFace,220,TA,TA,CBlock,GasA,0,SBrkr,1194,0,0,TA,TA,6,Typ,0,NA,Y,0,0,120,0,0,NA,3,1,0,1194,2010,4,WD ,Normal,148000,NA,0,0,NA,Attchd,1959,RFn,1,312,TA,TA,TA,TA,No,Unf,0,Unf,0,1194,1194,1,0,73,8760,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Normal,1Fam,1Story,6,6,1959
